ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR000BSR/	ENCSR000BSR	ChIP-seq	TF ChIP-seq	cell line	/targets/CEBPB-human/	CEBPB	CEBPB	Homo sapiens MCF-7	MCF-7	GEO:GSM1010889,FactorBook:ENCSR000BSR,UCSC-ENCODE-hg19:wgEncodeEH003233	CEBPB ChIP-seq protocol v042211.1 on human MCF-7	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000QKZ/,/files/ENCFF000QLA/,/files/ENCFF000QLB/,/files/ENCFF000QLD/,/files/ENCFF000QLE/,/files/ENCFF000QLF/,/files/ENCFF000QLL/,/files/ENCFF000QLO/,/files/ENCFF001UMJ/,/files/ENCFF001UMK/,/files/ENCFF307TQF/,/files/ENCFF240ZHW/,/files/ENCFF815HSQ/,/files/ENCFF758OHA/,/files/ENCFF341SFE/,/files/ENCFF205UAD/,/files/ENCFF651DLS/,/files/ENCFF578MVU/,/files/ENCFF655NHZ/,/files/ENCFF464JOC/,/files/ENCFF981IVQ/,/files/ENCFF454FFN/,/files/ENCFF093TVZ/,/files/ENCFF263GAK/,/files/ENCFF636UZV/,/files/ENCFF966CHX/,/files/ENCFF053PGS/,/files/ENCFF633YKV/,/files/ENCFF623VYN/,/files/ENCFF290FEC/,/files/ENCFF716JKY/,/files/ENCFF772ZTQ/		ENCBS056AAA	2,1	1	ENCAB000AFB	Homo sapiens	adult	69 years												/replicates/b19b15d6-589a-4931-83eb-0ad8acdc8b95/,/replicates/edf2a470-6eee-4fab-8160-1e788eba60ff/				
/experiments/ENCSR000BJZ/	ENCSR000BJZ	ChIP-seq	TF ChIP-seq	cell line	/targets/BCLAF1-human/	BCLAF1	BCLAF1	Homo sapiens GM12878	GM12878	FactorBook:ENCSR000BJZ,GEO:GSM803509,UCSC-ENCODE-hg19:wgEncodeEH001563	BCLAF1 ChIP-seq protocol v041610.1 on human GM12878	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000NTF/,/files/ENCFF000NTG/,/files/ENCFF000NTI/,/files/ENCFF000NTJ/,/files/ENCFF000NTK/,/files/ENCFF000NTM/,/files/ENCFF000NTS/,/files/ENCFF000NTV/,/files/ENCFF001TWL/,/files/ENCFF001TWM/,/files/ENCFF002CGT/,/files/ENCFF476LFV/,/files/ENCFF662GDH/,/files/ENCFF276KQJ/,/files/ENCFF800ZBG/,/files/ENCFF797QYH/,/files/ENCFF881AUO/,/files/ENCFF250QDG/,/files/ENCFF163XSL/,/files/ENCFF809UVF/,/files/ENCFF633VAX/,/files/ENCFF729GAG/,/files/ENCFF508YPS/,/files/ENCFF572KPX/,/files/ENCFF176LKF/,/files/ENCFF870HVW/,/files/ENCFF962SVE/,/files/ENCFF046VSY/,/files/ENCFF376ZGQ/,/files/ENCFF180SGO/,/files/ENCFF275LYR/,/files/ENCFF587BJK/,/files/ENCFF313OEI/,/files/ENCFF468YBP/,/files/ENCFF869QTA/,/files/ENCFF801MTQ/,/files/ENCFF815JCA/,/files/ENCFF090EWP/,/files/ENCFF290LOY/,/files/ENCFF663AUC/,/files/ENCFF596IAY/,/files/ENCFF590VTP/,/files/ENCFF651ZJP/,/files/ENCFF525CFK/,/files/ENCFF036IRJ/,/files/ENCFF488UUR/,/files/ENCFF591DYQ/,/files/ENCFF639QPU/,/files/ENCFF125YZO/,/files/ENCFF633DTG/,/files/ENCFF563QBC/,/files/ENCFF448FCZ/,/files/ENCFF134MAR/,/files/ENCFF741XUU/,/files/ENCFF408WPU/,/files/ENCFF874YBK/,/files/ENCFF171IZD/,/files/ENCFF605NZU/,/files/ENCFF145PED/,/files/ENCFF420BWN/,/files/ENCFF474KWU/,/files/ENCFF708KIN/,/files/ENCFF992ZTE/,/files/ENCFF225WFX/,/files/ENCFF452PTO/,/files/ENCFF306JRM/,/files/ENCFF966KRS/,/files/ENCFF096NUK/,/files/ENCFF504PAD/,/files/ENCFF873ZSD/,/files/ENCFF829UDY/,/files/ENCFF832JOU/,/files/ENCFF185BRL/,/files/ENCFF044GUS/	/experiment-series/ENCSR539YYL/	ENCBS110ENC	1,2	1	ENCAB000AEH	Homo sapiens	adult													/replicates/8eb7e8d1-7c3c-4c8c-89bb-42fbed636fbd/,/replicates/db22e074-987a-4b10-97c5-c3a30d83b205/				
/experiments/ENCSR000BKC/	ENCSR000BKC	ChIP-seq	TF ChIP-seq	cell line	/targets/ATF3-human/	ATF3	ATF3	Homo sapiens H1	H1	FactorBook:ENCSR000BKC,UCSC-ENCODE-hg19:wgEncodeEH001566,GEO:GSM803512	ATF3 ChIP-seq protocol v041610.2 on human H1-hESC	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000OMM/,/files/ENCFF000OMN/,/files/ENCFF000OMO/,/files/ENCFF000OMP/,/files/ENCFF000OMQ/,/files/ENCFF000OMS/,/files/ENCFF000OMV/,/files/ENCFF000OMW/,/files/ENCFF001UAU/,/files/ENCFF001UAV/,/files/ENCFF002CIS/,/files/ENCFF294BBQ/,/files/ENCFF108CBZ/,/files/ENCFF712JVJ/,/files/ENCFF641XBG/,/files/ENCFF122CVO/,/files/ENCFF650JTM/,/files/ENCFF117FPW/,/files/ENCFF266SYC/,/files/ENCFF107BHO/,/files/ENCFF327URG/,/files/ENCFF413UNQ/,/files/ENCFF541CNZ/,/files/ENCFF767IYZ/,/files/ENCFF481EHX/,/files/ENCFF173PEI/,/files/ENCFF889EVL/,/files/ENCFF627PAL/,/files/ENCFF784OGS/,/files/ENCFF078BQQ/,/files/ENCFF791JSM/,/files/ENCFF912WVM/,/files/ENCFF515HFN/,/files/ENCFF613DVF/,/files/ENCFF487GLV/,/files/ENCFF207AVV/,/files/ENCFF659ZFB/,/files/ENCFF874WRD/,/files/ENCFF247QAA/,/files/ENCFF953TSO/,/files/ENCFF839EZQ/,/files/ENCFF821DLT/,/files/ENCFF067KOU/,/files/ENCFF941VJS/,/files/ENCFF616DKI/,/files/ENCFF450PVT/,/files/ENCFF390LFB/,/files/ENCFF305HBV/,/files/ENCFF668VOV/,/files/ENCFF947URX/,/files/ENCFF280JSF/,/files/ENCFF154NGN/,/files/ENCFF747NJY/,/files/ENCFF978TUB/,/files/ENCFF061OVT/,/files/ENCFF149WSI/,/files/ENCFF312MGT/,/files/ENCFF039KLG/,/files/ENCFF976SXI/,/files/ENCFF179DUV/,/files/ENCFF305JRR/,/files/ENCFF753CFJ/,/files/ENCFF477CSR/,/files/ENCFF040VAM/,/files/ENCFF347KXK/,/files/ENCFF677RET/,/files/ENCFF440FTA/,/files/ENCFF761OKI/,/files/ENCFF115XKT/,/files/ENCFF446ACA/,/files/ENCFF246DXA/,/files/ENCFF076DRF/,/files/ENCFF852GZY/,/files/ENCFF417YVS/		ENCBS111ENC	1,2	1	ENCAB000ADZ	Homo sapiens	embryonic													/replicates/75469f11-6162-4daf-a719-5aa4c6ec5d92/,/replicates/9a729923-96de-47ca-b5da-4e2051ed882c/				
/experiments/ENCSR000AVD/	ENCSR000AVD	ChIP-seq	TF ChIP-seq	cell line	/targets/CHD7-human/	CHD7	CHD7	Homo sapiens K562	K562	UCSC-ENCODE-hg19:wgEncodeEH003139,FactorBook:ENCSR000AVD,GEO:GSM1003478	ChIP-seq on human K562 CHD7	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF000BVU/,/files/ENCFF000BVV/,/files/ENCFF000BVW/,/files/ENCFF000BWJ/,/files/ENCFF001SYZ/,/files/ENCFF908WCV/,/files/ENCFF045UAF/,/files/ENCFF747PIH/,/files/ENCFF059QUS/,/files/ENCFF236OVG/,/files/ENCFF402MIS/,/files/ENCFF650DBA/,/files/ENCFF843VFX/,/files/ENCFF719VML/,/files/ENCFF025VUO/,/files/ENCFF722UJW/,/files/ENCFF419XPI/,/files/ENCFF692YQA/		ENCBS639AAA,ENCBS979ZKW	1,2	1	ENCAB000AFI	Homo sapiens	adult	53 years												/replicates/eb0f8829-6711-42c7-a303-703e464c0ba2/,/replicates/8dccaf4d-48fb-45cf-9818-a591a18e30fd/				
/experiments/ENCSR263YXJ/	ENCSR263YXJ	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF672-human/	ZNF672	ZNF672	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF672	HepG2	GEO:GSE230925	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF239VCX/,/files/ENCFF637KKC/,/files/ENCFF602BCO/,/files/ENCFF017WVI/,/files/ENCFF507IQZ/,/files/ENCFF927ZUT/,/files/ENCFF356HWV/,/files/ENCFF362BPN/,/files/ENCFF740MNB/,/files/ENCFF249YGN/,/files/ENCFF934BPQ/,/files/ENCFF178BHH/,/files/ENCFF810VBU/,/files/ENCFF263HRG/,/files/ENCFF749SJO/,/files/ENCFF977LWF/,/files/ENCFF084VSZ/,/files/ENCFF714DPY/,/files/ENCFF975YZR/,/files/ENCFF533AHY/,/files/ENCFF936WNL/,/files/ENCFF120ORB/,/files/ENCFF643OKA/,/files/ENCFF266XWT/		ENCBS145UOW,ENCBS264VFA	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/ef824444-fd47-4ddc-8dc5-94efdc42719c/,/replicates/431113b8-d820-4fda-9cce-a5da846fc7c6/				
/experiments/ENCSR000FAG/	ENCSR000FAG	ChIP-seq	TF ChIP-seq	cell line	/targets/MYC-human/	MYC	MYC	Homo sapiens K562	K562	FactorBook:ENCSR000FAG,UCSC-ENCODE-hg19:wgEncodeEH000621,GEO:GSM935410	MYC ChIP-seq on human K562	Sherman Weissman, Yale	ENCODE	released	/files/ENCFF000YKV/,/files/ENCFF000YKW/,/files/ENCFF000YKX/,/files/ENCFF000YKY/,/files/ENCFF000YMB/,/files/ENCFF000YMC/,/files/ENCFF001VMV/,/files/ENCFF002CWI/,/files/ENCFF004EXR/,/files/ENCFF412UVS/,/files/ENCFF702DTR/,/files/ENCFF297ACQ/,/files/ENCFF674MJC/,/files/ENCFF877LRV/,/files/ENCFF666EPX/,/files/ENCFF788FDI/,/files/ENCFF962OVU/,/files/ENCFF684TEE/,/files/ENCFF343KZD/,/files/ENCFF937QDF/,/files/ENCFF892FZN/,/files/ENCFF636LOO/,/files/ENCFF263IVY/,/files/ENCFF738OOA/,/files/ENCFF044IDT/,/files/ENCFF955WMQ/,/files/ENCFF768AWX/,/files/ENCFF263MPR/,/files/ENCFF675PHY/,/files/ENCFF228XIZ/,/files/ENCFF051UDA/	/experiment-series/ENCSR737GTV/	ENCBS039ENC	1,2	1	ENCAB000AET	Homo sapiens	adult	53 years												/replicates/871ee5aa-65fc-4a03-96d6-aa669d6af13b/,/replicates/a18adb46-ec1e-4ca9-be91-29f61d7c7a57/				
/experiments/ENCSR407MQT/	ENCSR407MQT	ChIP-seq	TF ChIP-seq	cell line	/targets/SALL1-human/	SALL1	SALL1	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens SALL1	HepG2	GEO:GSE231113	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF247SZQ/,/files/ENCFF793LIK/,/files/ENCFF256JYN/,/files/ENCFF426MCK/,/files/ENCFF818AYT/,/files/ENCFF967KRB/,/files/ENCFF695DME/,/files/ENCFF051MCE/,/files/ENCFF521QRK/,/files/ENCFF481QPZ/,/files/ENCFF957IFY/,/files/ENCFF412SWW/,/files/ENCFF549GYC/,/files/ENCFF116YWG/,/files/ENCFF869BHB/,/files/ENCFF883OQS/,/files/ENCFF256ZHJ/,/files/ENCFF183IEP/,/files/ENCFF129VPX/,/files/ENCFF368SXW/,/files/ENCFF217UXJ/,/files/ENCFF664ARR/,/files/ENCFF537IZQ/,/files/ENCFF155NLC/		ENCBS839EFR,ENCBS715SWR	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/a62034bb-29a9-46f5-becb-c3b04a49b12d/,/replicates/c53f6351-ab4e-4157-84ee-6ab3d1bd071c/				
/experiments/ENCSR000BST/	ENCSR000BST	ChIP-seq	TF ChIP-seq	cell line	/targets/GATA3-human/	GATA3	GATA3	Homo sapiens MCF-7	MCF-7	UCSC-ENCODE-hg19:wgEncodeEH003235,FactorBook:ENCSR000BST,GEO:GSM1010783	GATA3 ChIP-seq protocol v042211.1 on human MCF-7	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000QND/,/files/ENCFF000QNE/,/files/ENCFF000QNF/,/files/ENCFF000QNG/,/files/ENCFF000QNH/,/files/ENCFF000QNI/,/files/ENCFF000QNP/,/files/ENCFF000QNS/,/files/ENCFF001UMX/,/files/ENCFF001UMZ/,/files/ENCFF525NJS/,/files/ENCFF285RPS/,/files/ENCFF586QHZ/,/files/ENCFF944GIS/,/files/ENCFF564VMT/,/files/ENCFF917FOV/,/files/ENCFF686DDE/,/files/ENCFF506TAG/,/files/ENCFF120BNO/,/files/ENCFF342GNN/,/files/ENCFF346EZD/,/files/ENCFF295KJW/,/files/ENCFF437NQS/,/files/ENCFF350ILN/,/files/ENCFF840JMH/,/files/ENCFF094MRW/,/files/ENCFF998UMB/,/files/ENCFF117BRW/,/files/ENCFF406GRN/,/files/ENCFF565QWY/,/files/ENCFF409OJR/,/files/ENCFF245DWU/	/experiment-series/ENCSR549UCJ/	ENCBS056AAA	2,1	1	ENCAB000AGY	Homo sapiens	adult	69 years												/replicates/c085c65f-35ef-492c-98f3-b42b41c8d7df/,/replicates/5aaffa23-8580-4ca4-9249-77fb060ca930/				
/experiments/ENCSR980ZWE/	ENCSR980ZWE	ChIP-seq	TF ChIP-seq	cell line	/targets/NR3C1-human/	NR3C1	NR3C1	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens NR3C1	K562	GEO:GSE231294	ChIP-Seq on K562	Richard Myers, HAIB	ENCODE	released	/files/ENCFF496HXE/,/files/ENCFF953LXG/,/files/ENCFF007VJO/,/files/ENCFF801NQQ/,/files/ENCFF925KHE/,/files/ENCFF742MRE/,/files/ENCFF490CMZ/,/files/ENCFF377RVT/,/files/ENCFF785YDU/,/files/ENCFF905PLL/,/files/ENCFF239XXN/,/files/ENCFF781MMQ/,/files/ENCFF686HYB/,/files/ENCFF743VPX/,/files/ENCFF749FRI/,/files/ENCFF578ZQW/,/files/ENCFF610KCT/,/files/ENCFF201BGD/,/files/ENCFF669KML/,/files/ENCFF487NCP/,/files/ENCFF351WVS/,/files/ENCFF904JYR/,/files/ENCFF877YZJ/,/files/ENCFF451RWS/		ENCBS569UMX,ENCBS582DDR	1,2	1	ENCAB697XQW	Homo sapiens	adult	53 years										/organisms/human/		/replicates/d52f3774-4987-478d-a7fe-9fcdcb252e95/,/replicates/6fea3976-871f-4185-983c-a4f0a767a4fc/				
/experiments/ENCSR000EEJ/	ENCSR000EEJ	ChIP-seq	TF ChIP-seq	cell line	/targets/IRF3-human/	IRF3	IRF3	Homo sapiens HepG2	HepG2	UCSC-ENCODE-hg19:wgEncodeEH001800,FactorBook:ENCSR000EEJ,GEO:GSM935650	IRF3 ChIP-seq on human HepG2	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000XSZ/,/files/ENCFF000XTA/,/files/ENCFF000XTC/,/files/ENCFF000XTD/,/files/ENCFF000XTN/,/files/ENCFF000XTO/,/files/ENCFF001VKH/,/files/ENCFF002CUE/,/files/ENCFF541ZVS/,/files/ENCFF402NFR/,/files/ENCFF780LDK/,/files/ENCFF154EFK/,/files/ENCFF362OKB/,/files/ENCFF981YRJ/,/files/ENCFF731IUK/,/files/ENCFF974PVT/,/files/ENCFF738KBI/,/files/ENCFF479MSB/,/files/ENCFF111WEX/,/files/ENCFF739GUS/,/files/ENCFF917KBS/,/files/ENCFF595KXO/,/files/ENCFF175AKN/,/files/ENCFF021FUB/,/files/ENCFF014YLV/,/files/ENCFF120JZQ/,/files/ENCFF038RMQ/,/files/ENCFF843NRG/,/files/ENCFF547TRP/,/files/ENCFF336NET/,/files/ENCFF097WMN/,/files/ENCFF724OSQ/,/files/ENCFF619GRL/,/files/ENCFF745XAJ/,/files/ENCFF284LUI/,/files/ENCFF997PMH/,/files/ENCFF003JYF/,/files/ENCFF642MMZ/,/files/ENCFF567QIV/		ENCBS638AAA	2,1	1	ENCAB000AHY	Homo sapiens	child	15 years												/replicates/7512d8f6-37b0-408c-a3e6-629d5131fd56/,/replicates/37f5f22e-fa78-427c-8cb5-df231b5aed7c/				
/experiments/ENCSR000DZJ/	ENCSR000DZJ	ChIP-seq	TF ChIP-seq	cell line	/targets/BHLHE40-human/	BHLHE40	BHLHE40	Homo sapiens GM12878	GM12878	GEO:GSM935430,FactorBook:ENCSR000DZJ,UCSC-ENCODE-hg19:wgEncodeEH002025	BHLHE40 ChIP-seq on human GM12878	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000VSB/,/files/ENCFF000VSC/,/files/ENCFF000VSD/,/files/ENCFF000VSF/,/files/ENCFF000VSH/,/files/ENCFF000VSI/,/files/ENCFF001VDW/,/files/ENCFF002COK/,/files/ENCFF415YVO/,/files/ENCFF024QRE/,/files/ENCFF387NFS/,/files/ENCFF093TKD/,/files/ENCFF435RCL/,/files/ENCFF093KIS/,/files/ENCFF175DHS/,/files/ENCFF758YOO/,/files/ENCFF899LXA/,/files/ENCFF732OEE/,/files/ENCFF911XJG/,/files/ENCFF445PLI/,/files/ENCFF853SOB/,/files/ENCFF354WUJ/,/files/ENCFF888ANG/,/files/ENCFF100DMN/,/files/ENCFF462ARY/,/files/ENCFF329MOK/,/files/ENCFF355HAQ/,/files/ENCFF909EYB/,/files/ENCFF512QTF/,/files/ENCFF808LXZ/,/files/ENCFF002SXK/,/files/ENCFF341JBF/,/files/ENCFF945XXY/,/files/ENCFF622HGF/,/files/ENCFF320OFS/,/files/ENCFF121IUM/,/files/ENCFF986ZCP/,/files/ENCFF456YSD/,/files/ENCFF079XPX/,/files/ENCFF094NMD/,/files/ENCFF937OII/,/files/ENCFF538MHK/,/files/ENCFF084OAG/,/files/ENCFF133BAV/,/files/ENCFF533FLF/,/files/ENCFF008ZIT/,/files/ENCFF454GTM/,/files/ENCFF010ZUU/,/files/ENCFF771LER/,/files/ENCFF594ZIL/,/files/ENCFF360VZR/,/files/ENCFF325OOD/,/files/ENCFF325FDI/,/files/ENCFF599KCY/,/files/ENCFF115EGV/,/files/ENCFF206VRV/,/files/ENCFF486HQC/,/files/ENCFF515BAO/,/files/ENCFF947HBR/,/files/ENCFF927SCQ/,/files/ENCFF272UQJ/,/files/ENCFF280PRA/,/files/ENCFF022ECG/,/files/ENCFF633YUQ/,/files/ENCFF620MJF/,/files/ENCFF979PMB/,/files/ENCFF139GFJ/	/experiment-series/ENCSR931ILX/	ENCBS630AAA	2,1	1	ENCAB000AEK	Homo sapiens	adult													/replicates/1cff34ef-668c-4be0-b109-c91d208b891f/,/replicates/d7cd4f76-fd22-46a2-aac9-7c9c5975a177/				
/experiments/ENCSR214RUE/	ENCSR214RUE	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF219-human/	ZNF219	ZNF219	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF219	WTC11	GEO:GSE231250	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF014ODE/,/files/ENCFF757FOM/,/files/ENCFF060VUL/,/files/ENCFF786RGR/,/files/ENCFF025KVM/,/files/ENCFF660FXN/,/files/ENCFF068TRH/,/files/ENCFF870XGI/,/files/ENCFF896EEE/,/files/ENCFF577ADJ/,/files/ENCFF048AFX/,/files/ENCFF384OOJ/,/files/ENCFF067CAM/,/files/ENCFF365HGM/,/files/ENCFF387CLT/,/files/ENCFF272CFU/,/files/ENCFF065WWV/,/files/ENCFF198AJL/,/files/ENCFF164XHP/,/files/ENCFF790NBP/,/files/ENCFF163XNY/,/files/ENCFF523OLY/,/files/ENCFF646YQP/,/files/ENCFF998WKU/		ENCBS797PRA,ENCBS924UEL	2,1	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/3c1c31d6-a4c5-41cc-96ed-d253004b8d30/,/replicates/3b5fcd21-8188-4129-a4c6-e761884fc86e/				
/experiments/ENCSR000DOD/	ENCSR000DOD	ChIP-seq	TF ChIP-seq	cell line	/targets/GTF3C2-human/	GTF3C2	GTF3C2	Homo sapiens K562	K562	UCSC-ENCODE-hg19:wgEncodeEH000748,GEO:GSM935343,FactorBook:ENCSR000DOD	GTF3C2 ChIP-seq on human K562	Kevin Struhl, HMS	ENCODE	released	/files/ENCFF000ZBS/,/files/ENCFF000ZBT/,/files/ENCFF000ZBU/,/files/ENCFF000ZBV/,/files/ENCFF000ZBW/,/files/ENCFF000ZBY/,/files/ENCFF000ZCN/,/files/ENCFF000ZCO/,/files/ENCFF001VPD/,/files/ENCFF002CYL/,/files/ENCFF943SAN/,/files/ENCFF347QNL/,/files/ENCFF963GWW/,/files/ENCFF390GCR/,/files/ENCFF933VWK/,/files/ENCFF178JUJ/,/files/ENCFF429TDO/,/files/ENCFF449PBS/,/files/ENCFF488YIJ/,/files/ENCFF240PHE/,/files/ENCFF165YDG/,/files/ENCFF441ZTT/,/files/ENCFF629ABH/,/files/ENCFF959EMQ/,/files/ENCFF240CHH/,/files/ENCFF182QMV/,/files/ENCFF298HDF/,/files/ENCFF074ZTX/,/files/ENCFF220XIA/,/files/ENCFF434GZJ/,/files/ENCFF148QOU/,/files/ENCFF103MCA/,/files/ENCFF668XGD/,/files/ENCFF604DDU/,/files/ENCFF139EST/,/files/ENCFF004RIL/,/files/ENCFF443LJW/,/files/ENCFF496PIQ/,/files/ENCFF127GBQ/,/files/ENCFF068CNQ/,/files/ENCFF963AMT/,/files/ENCFF444CBM/,/files/ENCFF287JPQ/,/files/ENCFF068ETD/,/files/ENCFF396ZJP/,/files/ENCFF955JLT/		ENCBS039ENC	3,2,1	1	ENCAB000ALX	Homo sapiens	adult	53 years												/replicates/9471a9a1-32f8-43e8-b8b9-c93dc948166a/,/replicates/e2a865a1-3ae0-413c-a216-c618ef0691f9/,/replicates/55288d07-c615-45ce-8652-7bb0077207f7/				
/experiments/ENCSR000BGP/	ENCSR000BGP	ChIP-seq	TF ChIP-seq	cell line	/targets/POU2F2-human/	POU2F2	POU2F2	Homo sapiens GM12878	GM12878	FactorBook:ENCSR000BGP,UCSC-ENCODE-hg19:wgEncodeEH001475,GEO:GSM803534	POU2F2 ChIP-seq protocol PCR1x on human GM12878	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000OAW/,/files/ENCFF000OAX/,/files/ENCFF000OAY/,/files/ENCFF000OAZ/,/files/ENCFF000OBA/,/files/ENCFF000OBC/,/files/ENCFF000OBD/,/files/ENCFF000OBF/,/files/ENCFF000OBG/,/files/ENCFF000OBH/,/files/ENCFF000OBK/,/files/ENCFF000OBP/,/files/ENCFF001TYK/,/files/ENCFF001TYL/,/files/ENCFF001TYM/,/files/ENCFF002CHP/,/files/ENCFF106CXT/,/files/ENCFF928AKT/,/files/ENCFF007KDG/,/files/ENCFF283IEJ/,/files/ENCFF381SOT/,/files/ENCFF802KKW/,/files/ENCFF376YKR/,/files/ENCFF289QVU/,/files/ENCFF055TUH/,/files/ENCFF086HBQ/,/files/ENCFF653MYP/,/files/ENCFF683LPH/,/files/ENCFF727QYJ/,/files/ENCFF934JFA/,/files/ENCFF025AGS/,/files/ENCFF648RTB/,/files/ENCFF011XTK/,/files/ENCFF318OWE/,/files/ENCFF773HLI/,/files/ENCFF897RPU/,/files/ENCFF296KJD/,/files/ENCFF803HIP/,/files/ENCFF479YTO/,/files/ENCFF518LZB/,/files/ENCFF947MRZ/,/files/ENCFF423OKX/,/files/ENCFF711WEJ/,/files/ENCFF236YPL/,/files/ENCFF144IYJ/,/files/ENCFF702VIV/,/files/ENCFF343QDJ/,/files/ENCFF295MGU/,/files/ENCFF219VPY/,/files/ENCFF189ALK/,/files/ENCFF929EAM/,/files/ENCFF366GEF/,/files/ENCFF420HBQ/,/files/ENCFF433TJX/,/files/ENCFF984GFV/,/files/ENCFF189SFL/,/files/ENCFF995HTA/,/files/ENCFF006NWU/,/files/ENCFF188BCY/,/files/ENCFF207RKY/,/files/ENCFF548OTI/,/files/ENCFF434PTC/,/files/ENCFF060GUN/,/files/ENCFF559VQW/		ENCBS110ENC	3,1,2	1	ENCAB000AKC	Homo sapiens	adult													/replicates/f521890c-7273-40a3-b12f-9cde2a7f39f1/,/replicates/0e843535-efd9-4512-a6a0-6a84df207f88/,/replicates/86ffa0e3-ca36-40d0-87e5-3ad3f92f3103/				
/experiments/ENCSR000BNT/	ENCSR000BNT	ChIP-seq	TF ChIP-seq	cell line	/targets/YY1-human/	YY1	YY1	Homo sapiens HepG2	HepG2	UCSC-ENCODE-hg19:wgEncodeEH001661,FactorBook:ENCSR000BNT,GEO:GSM803381	YY1 ChIP-seq protocol v041610.1 on human HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000PRV/,/files/ENCFF000PRW/,/files/ENCFF000PRX/,/files/ENCFF000PRY/,/files/ENCFF000PRZ/,/files/ENCFF000PSB/,/files/ENCFF000PSD/,/files/ENCFF000PSE/,/files/ENCFF001UIA/,/files/ENCFF001UIB/,/files/ENCFF002CLI/,/files/ENCFF910CML/,/files/ENCFF421OBJ/,/files/ENCFF499BAH/,/files/ENCFF056BXB/,/files/ENCFF748ERK/,/files/ENCFF299WPU/,/files/ENCFF925FRM/,/files/ENCFF258DFO/,/files/ENCFF958DMR/,/files/ENCFF086XMQ/,/files/ENCFF748RLY/,/files/ENCFF775SBU/,/files/ENCFF173FYP/,/files/ENCFF872FSE/,/files/ENCFF954VXQ/,/files/ENCFF947EVC/,/files/ENCFF955YEZ/,/files/ENCFF276RSI/,/files/ENCFF176UBJ/,/files/ENCFF677ERZ/,/files/ENCFF340JMW/,/files/ENCFF270TZK/,/files/ENCFF520IPU/,/files/ENCFF042DUJ/,/files/ENCFF177YDT/,/files/ENCFF535TYX/,/files/ENCFF710UMG/,/files/ENCFF054ZHU/,/files/ENCFF324BHL/,/files/ENCFF668IVT/,/files/ENCFF387XCG/,/files/ENCFF725GND/,/files/ENCFF435UFJ/,/files/ENCFF922BBL/,/files/ENCFF478JOM/,/files/ENCFF224GWF/,/files/ENCFF835DJP/,/files/ENCFF858QVH/,/files/ENCFF346UPP/,/files/ENCFF420KEV/,/files/ENCFF543QDV/,/files/ENCFF968RUF/,/files/ENCFF620SYM/,/files/ENCFF622ORU/,/files/ENCFF423OGY/,/files/ENCFF694WAN/,/files/ENCFF268TAM/,/files/ENCFF098LFA/,/files/ENCFF160BEV/,/files/ENCFF637BBW/,/files/ENCFF688ZPL/,/files/ENCFF842ABC/,/files/ENCFF483XTU/,/files/ENCFF958OUE/,/files/ENCFF694LNO/,/files/ENCFF004ZNZ/,/files/ENCFF883STO/,/files/ENCFF890VZN/,/files/ENCFF520GUO/,/files/ENCFF502VOI/,/files/ENCFF396FSW/,/files/ENCFF881BDZ/,/files/ENCFF956MUY/		ENCBS114ENC	2,1	1	ENCAB000ANT	Homo sapiens	child	15 years												/replicates/99461862-77c9-4a1c-ad03-8b639c7e2713/,/replicates/17720694-4596-41c8-ac2a-6f662694060b/				
